Ðò,»úÖÖÐÍºÅ,²úÆ·S/NÌõÂë,Éú²úÈÕÆÚ,Éú²úÏßÌå,Ä£¾ß±àÂë,ÖÎ¾ß±àºÅ,°ó¶¨²ÄÁÏ(BR),°ó¶¨²ÄÁÏ(FR),¿Õ¸ñ¼ü,¿¾¼ÜºÅ,¿¾Ïä±àºÅ,Done X/Y 100%Õ¾,Peak forceÕ¾,ÏäºÅ
160,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2028751J,2024-03-22 07:07:28,Line16,19009A06 19006B02,X1777US0167,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
161,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2028771J,2024-03-22 07:07:33,Line16,19009A06 19006B02,X1777US0254,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
162,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2030481J,2024-03-22 07:07:44,Line16,19009A06 19006B02,X1777US0001,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
163,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2030551J,2024-03-22 07:07:59,Line16,19009A06 19006B02,X1777US0338,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
164,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2030961J,2024-03-22 07:07:49,Line16,19009A06 19006B02,X1777US0053,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
165,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2032231J,2024-03-22 07:09:17,Line16,19009A06 19006B02,X1777US0188,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
166,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2032371J,2024-03-22 07:10:00,Line16,19009A06 19006B02,X1777US0031,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
167,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2033041J,2024-03-22 07:12:44,Line16,19009A06 19006B02,X1777US0219,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
168,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034271J,2024-03-21 20:55:18,Line16,19009A06 19006B02,X1777US0137,BR19009A06IRID240217A640010,SR19006B02IRID231215B220010,BR19009A17IRID240125B830010,126,¿¾ÏäL37,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
169,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034311J,2024-03-21 20:55:22,Line16,19009A06 19006B02,X1777US0032,BR19009A06IRID240217A640010,SR19006B02IRID231215B220010,BR19009A17IRID240125B830010,126,¿¾ÏäL37,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
170,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034631J,2024-03-22 07:11:29,Line16,19009A06 19006B02,X1777US0071,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
171,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034761J,2024-03-22 07:11:51,Line16,19009A06 19006B02,X1777US0122,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
172,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034771J,2024-03-22 07:12:25,Line16,19009A06 19006B02,X1777US0192,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
173,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034781J,2024-03-22 07:12:16,Line16,19009A06 19006B02,X1777US0169,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
174,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2034831J,2024-03-22 07:12:21,Line16,19009A06 19006B02,X1777US0043,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
175,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2038911J,2024-03-21 20:50:52,Line16,19009A06 19006B02,X1777US0001,BR19009A06IRID240217A640010,SR19006B02IRID231215B220010,BR19009A17IRID240125B830010,126,¿¾ÏäL37,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
176,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2039001J,2024-03-21 20:51:18,Line16,19009A06 19006B02,X1777US0053,BR19009A06IRID240217A640010,SR19006B02IRID231215B220010,BR19009A17IRID240125B830010,126,¿¾ÏäL37,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
177,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2051601J,2024-03-22 07:08:31,Line16,19009A06 19006B02,X1777US0122,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
178,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2052171J,2024-03-22 07:08:26,Line16,19009A06 19006B02,X1777US0298,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
179,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2052621J,2024-03-22 07:07:10,Line16,19009A06 19006B02,X1777US0154,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
180,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2052741J,2024-03-22 07:07:14,Line16,19009A06 19006B02,X1777US0276,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
181,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2053031J,2024-03-22 07:08:17,Line16,19009A06 19006B02,X1777US0032,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
182,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2053321J,2024-03-22 07:08:36,Line16,19009A06 19006B02,X1777US0047,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
183,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2053701J,2024-03-22 07:13:03,Line16,19009A06 19006B02,X1777US0214,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
184,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2054381J,2024-03-22 07:07:19,Line16,19009A06 19006B02,X1777US0065,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
185,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2055081J,2024-03-22 07:09:31,Line16,19009A06 19006B02,X1777US0110,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
186,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2055161J,2024-03-22 07:08:55,Line16,19009A06 19006B02,X1777US0108,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
187,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2055431J,2024-03-22 07:07:24,Line16,19009A06 19006B02,X1777US0212,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
188,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2055991J,2024-03-22 07:07:05,Line16,19009A06 19006B02,X1777US0063,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
189,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2057171J,2024-03-22 07:09:03,Line16,19009A06 19006B02,X1777US0192,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
190,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2057531J,2024-03-22 07:09:24,Line16,19009A06 19006B02,X1777US0219,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
191,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2059151J,2024-03-22 07:12:53,Line16,19009A06 19006B02,X1777US0137,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
192,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2059161J,2024-03-22 07:12:49,Line16,19009A06 19006B02,X1777US0134,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
193,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2059191J,2024-03-22 07:12:58,Line16,19009A06 19006B02,X1777US0119,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
194,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2059651J,2024-03-22 07:09:55,Line16,19009A06 19006B02,X1777US0081,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
195,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2059751J,2024-03-22 07:09:36,Line16,19009A06 19006B02,X1777US0137,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
196,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2059791J,2024-03-22 07:09:50,Line16,19009A06 19006B02,X1777US0119,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
197,RLK-ISO LLitech LY2 Black glue,MB231106V2007UKLY2060161J,2024-03-22 07:09:41,Line16,19009A06 19006B02,X1777US0134,BR19009A06IRID240216A630010,SR19006B02IRID231228B220010,BR19009A17IRID240125B830010,194,¿¾ÏäL31,AOI L09,Peak Force L07,RLK-ISO LLitech LY2 Black glueIRI240323008400
